title_id;release_id;year;title;subtitle;distributor;genres;runtime;release_date;earliest_release_date;release_worldwide_gross;release_domestic_gross;release_foreign_gross;release_domestic_opening;title_worldwide_gross;title_domestic_gross;title_foreign_gross;n_theaters_opening;n_theaters_widest;days_in_release;summary;mpaa;country;language;budget;director;writer;cast;production;link_tomato;rating_imdb;rating_count_imdb;rating_metacritic;rating_count_metacritic;rating_tomatometer;rating_count_tomatometer;rating_audience_score;rating_count_audience_score;;
tt0063823;rl1896121857;2018;Yellow Submarine;;Abramorama;adventure,animation,comedy,fantasy,musical;90;2018,07,8;2018,07,6;1273261;992305;280956;107105;1273261;992305;280956;73;188;177;the beatles;G;UK;English;250000;George Dunning;Lee Minoff (original story), John Lennon (based upon a song by), Paul McCartney (based upon a song by), Lee Minoff (screenplay), Al Brodax (screenplay), Jack Mendelsohn (screenplay), Erich Segal (screenplay);The Beatles, Paul Angelis, John Clive, Dick Emery;Independent Pictures;http://www.rottentomatoes.com/m/beatles_the_yellow_submarine/;74;23136;79;18;97;59;84;47779;;
tt5645932;rl889488897;2018;Beautifully Broken;;ArtAffects Entertainment;drama;108;2018,08,24;2018,08,24;1271572;1209645;61927;589155;1271572;1209645;61927;651;651;449;as three fathers fight to save their families their lives become intertwined in an unlikely journey across the globe where they learn the healing power of forgiveness and reconciliation;PG-13;USA;English;;Eric Welch;Brad Allen, Chuck Howard, Mark E. McCann, Martin Michael, Eric Welch (additional writting);Benjamin A. Onyango, Scott William Winters, Emily Hahn, Caitlin Nicol-Thomas;ArtAffects Entertainment;https://www.rottentomatoes.com/m/beautifully_broken;58;292;;;67;6;92;236;;
tt4177856;rl3120989697;2018;The Littlest Reindeer;                        (2018 Re-release)                    ;Screen Media Films;animation,family;89;2018,11,30;2018,10,19;1145012;24262;1120750;22056;2413540;24262;2389278;105;105;351;when blitzen announces his retirement on december 21st a miniature horse has 3 days to fulfill his lifelong dream of earning a spot on santas team at the north pole tryouts;PG;Canada;English;;Jennifer Westcott;Jennifer Westcott;Morena Baccarin, Josh Hutcherson, John Cleese, Martin Short;Screen Media;https://www.rottentomatoes.com/m/elliot_the_littlest_reindeer;50;357;38;8;30;20;18;40;;
tt5834760;rl4278683137;2018;Look Away;;Vertical Entertainment;fantasy,horror,thriller;103;2018,10,12;2018,10,12;1119537;1119537;;;1119537;1119537;;;;;look away is a psychological thriller that tells the story of maria an alienated highschool student whose life is turned upside down when she switches places with her sinister mirror image;TV-MA;Canada;English;;Assaf Bernstein;Assaf Bernstein;India Eisley, Jason Isaacs, Mira Sorvino, Penelope Mitchell;Vertical Entertainment;https://www.rottentomatoes.com/m/look_away;62;12992;;;17;12;57;366;;
tt0083791;rl3305473537;2018;The Dark Crystal;                        (2018 Re-release)                    ;Fathom Events;adventure,family,fantasy;93;2018,02,25;1982,12,17;1036956;1036956;;548354;41630431;41613957;16474;609;616;310;on another planet in the distant past a gelfling embarks on a quest to find the missing shard of a magical crystal and so restore order to his world;PG;USA;English;15000000;Jim Henson, Frank Oz;David Odell (screenplay), Jim Henson (story);Jim Henson, Kathryn Mullen, Frank Oz, Dave Goelz;Sony Pictures Home Entertainment;http://www.rottentomatoes.com/m/dark_crystal/;72;57521;66;13;79;47;81;176317;;
tt0091369;rl2818868737;2018;Labyrinth;                        (2018 Re-release)                    ;Fathom Events;adventure,family,fantasy,musical;101;2018,04,29;1986,06,27;993336;993336;;558857;13900095;13723253;176842;576;685;247;sixteenyearold sarah jennifer connelly is given thirteen hours to solve a labyrinth and rescue her baby brother toby toby froud when her wish for him to be taken away is granted by the goblin king jareth david bowie;PG;UK;English;25000000;Jim Henson;Dennis Lee (story by), Jim Henson (story by), Terry Jones (screenplay by);David Bowie, Jennifer Connelly, Toby Froud, Shelley Thompson;Sony Pictures Home Entertainment;http://www.rottentomatoes.com/m/labyrinth/;74;116258;50;10;70;44;86;373196;;
tt6675244;rl1292338689;2018;Transit;;Music Box Films;drama,scifi;101;2019,03,1;2018,10,25;982372;815290;167082;31931;982372;815290;167082;2;72;261;a man attempting to escape nazioccupied france falls in love with the wife of a dead author whose identity he has assumed;Not,Rated;Germany;German;;Christian Petzold;Christian Petzold (adaptation), Anna Seghers (novel);Franz Rogowski, Paula Beer, Godehard Giese, Lilien Batman;Music Box Films;https://www.rottentomatoes.com/m/transit_2018;69;4588;82;30;94;153;64;116;;
tt4080956;rl1543865857;2018;A Prayer Before Dawn;;A24;biography,crime,drama,sport,thriller;116;2018,08,10;2018,05,24;958883;14453;944430;14453;958883;14453;944430;13;13;144;the true story of an english boxer incarcerated in one of thailands most notorious prisons as he fights in muay thai tournaments to earn his freedom;R;UK;English;;Jean-Stéphane Sauvaire;Billy Moore (based on the memoir by), Jonathan Hirschbein (screenplay by), Nick Saltrese (screenplay by);Joe Cole, Pornchanok Mabklang, Vithaya Pansringarm, Panya Yimmumphai;A24;https://www.rottentomatoes.com/m/a_prayer_before_dawn_2017;69;16511;76;17;92;61;75;1760;;
tt3986820;rl3171255809;2018;The Endless;;Well Go USA Entertainment;fantasy,horror,scifi,thriller;111;2018,04,6;2018,03,22;956425;272020;684405;9083;956425;272020;684405;1;20;270;as kids they escaped a ufo death cult now two adult brothers seek answers after an old videotape surfaces and brings them back to where they began;Not,Rated;USA;English;;Justin Benson, Aaron Moorhead;Justin Benson;Aaron Moorhead, Justin Benson, Callie Hernandez, Tate Ellington;Well Go USA Entertainment;https://www.rottentomatoes.com/m/the_endless;65;24792;80;22;93;123;67;3336;;
tt4602066;rl3305408001;2018;The Catcher Was a Spy;;IFC Films;biography,drama,war;98;2018,06,22;2018,06,22;953953;725223;228730;114771;953953;725223;228730;46;52;193;a major league baseball player ;R;USA;English;14000000;Ben Lewin;Robert Rodat, Nicholas Dawidoff (based upon the book: Catcher Was a Spy: The Mysterious Life of Moe Berg by);Paul Rudd, Pierfrancesco Favino, Tom Wilkinson, Connie Nielsen;IFC Films;https://www.rottentomatoes.com/m/the_catcher_was_a_spy;62;5610;49;27;32;75;53;464;;
tt0108052;rl3070723585;2018;Schindler's List;                        (2018 Re-release)                    ;Universal Pictures;biography,drama,history;195;2018,12,7;1993,12,15;937140;833050;104090;566760;322243445;96898818;225344627;1029;1029;344;in germanoccupied poland during world war ii industrialist ;R;USA;English;22000000;Steven Spielberg;Thomas Keneally (book), Steven Zaillian (screenplay);Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall;Universal Pictures;http://www.rottentomatoes.com/m/schindlers_list/;89;1119993;94;26;97;95;97;411175;;
tt0047673;rl2869331457;2018;White Christmas;                        (2018 Re-release)                    ;Fathom Events;comedy,musical,romance;120;2018,12,9;1954,10,14;928298;928298;;566045;1097995;928298;169697;638;638;342;a successful songanddance team become romantically involved with a sister act and team up to save the failing vermont inn of their former commanding general;Not,Rated;USA;English;;Michael Curtiz;Norman Krasna (written for the screen by), Norman Panama (written for the screen by), Melvin Frank (written for the screen by);Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen;Paramount Pictures;http://www.rottentomatoes.com/m/1023543-white_christmas/;76;28749;;;77;43;88;49952;;
tt6495388;rl2835645953;2018;Like Arrows;;Fathom Events;drama;100;2018,05,1;2018,05,1;928265;817990;110275;;928265;817990;110275;;818;245;when conflict rebellion and resentment overwhelm their family charlie and alice are forced to change their parenting strategy and are surprised to find effective lifelong solutions were closer than they imagined;Not,Rated;USA;English;;Kevin Peeples;Kevin Peeples (story by), Dinika Peeples (story by), Kevin Peeples, Bob Lepine, Alex Kendrick;Micah Lynn Hanson, Alan Powell, Elizabeth Becka, Garry Nation;Fathom Events;https://www.rottentomatoes.com/m/like_arrows;63;255;;;;;;;;
tt4399952;rl906331649;2018;The Lodgers;;Epic Pictures Group;drama,horror,romance,thriller;92;2018,02,23;2018,02,23;916727;7362;909365;5053;916727;7362;909365;17;17;312;1920 rural ireland anglo irish twins rachel and edward share a strange existence in their crumbling family estate each night the property becomes the domain of a sinister presence the lodgers which enforces three rules upon the twins they must be in bed by midnight they may not permit an outsider past the threshold if one attempts to escape the life of the other is placed in jeopardy when troubled war veteran sean returns to the nearby village he is immediately drawn to the mysterious rachel who in turn begins to break the rules set out by the lodgers the consequences pull rachel into a deadly confrontation with her brother  and with the curse that haunts them;R;Ireland;English;;Brian O'Malley;David Turpin;Charlotte Vega, Bill Milner, Eugene Simon, David Bradley;Epic Pictures;https://www.rottentomatoes.com/m/the_lodgers;51;7057;52;8;55;44;43;255;;
tt5160938;rl100959745;2018;Lizzie;;Roadside Attractions;biography,crime,drama,horror,mystery,thriller;105;2018,09,14;2018,09,14;844786;642157;202629;47580;844786;642157;202629;4;240;109;a psychological thriller based on the infamous 1892 murders of the borden family;R;USA;English;;Craig William Macneill;Bryce Kass;Chloë Sevigny, Kristen Stewart, Jeff Perry, Fiona Shaw;Roadside Attractions;https://www.rottentomatoes.com/m/lizzie_2018;58;4913;59;32;66;143;49;469;;
tt5338644;rl2466547201;2018;Mrs. Hyde;;Cartilage Films;comedy,drama,scifi;95;2018,04,27;2018,03,28;778142;18627;759515;5943;778142;18627;759515;1;2;249;mrs gequil is a teacher despised by her colleagues and students on a stormy night she is struck by lightning and faints when she wakes up she feels different will she be able to keep the powerful and dangerous mrs hyde contained;Unrated;France;French;;Serge Bozon;Serge Bozon (screenplay), Axelle Ropert (screenplay), Robert Louis Stevenson (novel);Isabelle Huppert, Romain Duris, José Garcia, Adda Senani;The Orchard;https://www.rottentomatoes.com/m/madame_hyde;52;1002;60;17;55;29;6;31;;
tt5644050;rl3137832449;2018;Pick of the Litter;;IFC Films;documentary;80;2018,08,31;2018,08,31;763688;578717;184971;16519;763688;578717;184971;2;60;442;pick of the litter follows a litter of puppies from the moment theyre born and begin their quest to become guide dogs for the blind the ultimate canine career cameras follow these pups through a twoyear odyssey as they train to become dogs whose ultimate responsibility is to protect their blind partners from harm along the way the dogs meet a community of dedicated individuals who train them to do amazing lifechanging things in the service of their human the stakes are high and not every dog can make the cut only the best of the best the pick of the litter;;USA;English;;Don Hardy, Dana Nachman;Dana Nachman;Matt Fowler;Sundance Selects;https://www.rottentomatoes.com/m/pick_of_the_litter;76;814;64;17;97;62;90;503;;
tt5686062;rl3792012801;2018;Boundaries;;Sony Pictures Classics;comedy,drama;104;2018,06,22;2018,06,22;755977;703438;52539;29552;755977;703438;52539;5;224;193;laura and her son henry are forced to drive her estranged potdealing carefree father jack cross country after being kicked out of a nursing home;R;Canada;English;;Shana Feste;Shana Feste;Vera Farmiga, Christopher Plummer, Lewis MacDougall, Christopher Lloyd;Sony Pictures Classics;https://www.rottentomatoes.com/m/boundaries_2017;49;1799;50;24;51;72;57;424;;
tt0338348;rl2433123841;2018;The Polar Express;                        (2018 Re-release)                    ;Warner Bros.;adventure,animation,comedy,family,fantasy,musical;100;2018,11,2;2004,11,10;731018;731018;;;313500433;187224490;126275943;;392;379;on christmas eve a young boy embarks on a magical adventure to the north pole on the polar express while learning about friendship bravery and the spirit of christmas;G;USA;English;165000000;Robert Zemeckis;Chris Van Allsburg (book), Robert Zemeckis (screenplay), William Broyles Jr. (screenplay);Tom Hanks, Leslie Zemeckis, Eddie Deezen, Nona Gaye;Warner Bros. Pictures;http://www.rottentomatoes.com/m/polar_express/;66;158616;61;36;56;206;63;241946;;
tt6905696;rl453412353;2018;Slaughterhouse Rulez;;Sony Pictures Releasing;action,comedy,horror,thriller;104;2019,05,17;2018,10,31;730762;4665;726097;2145;730762;4665;726097;10;10;184;an illustrious british boarding school becomes a bloody battleground when a mysterious sinkhole appears at a nearby fracking site unleashing unspeakable horror;R;UK;English;;Crispian Mills;Crispian Mills (screenplay by), Henry Fitzherbert (screenplay by), Luke Passmore (story by), Crispian Mills (story by), Henry Fitzherbert (story by);Margot Robbie, Michael Sheen, Asa Butterfield, Finn Cole;N/A;https://www.rottentomatoes.com/m/slaughterhouse_rulez;52;7009;39;6;41;32;61;313;;
tt7089878;rl3171321345;2018;Liz and the Blue Bird;;Eleven Arts;animation,drama,fantasy,music;90;2018,11,2;2018,04,21;726454;63204;663250;;726454;63204;663250;;79;379;mizore yoroizuka and nozomi kasaki are a pair of best friends in their final year of high school theyre both obsessed with the schools brass band club with mizore on the oboe and nozomi on the flute they spend their days in happiness until the club begins to practice songs inspired by the fairy tale liz und ein blauer vogel  liz and the blue bird immersed in this story mizore and nozomi begin to realize that there may be no such thing as being together forever;;Japan;Japanese;;Naoko Yamada;Ayano Takeda (characters), Reiko Yoshida (screenplay);Atsumi Tanezaki, Nao Tôyama, Miyu Honda, Konomi Fujimura;Eleven Arts;https://www.rottentomatoes.com/m/liz_and_the_blue_bird;72;653;67;5;82;11;77;68;;
tt6443294;rl1560774145;2018;Blaze;;IFC Films;biography,drama,music;129;2018,08,17;2018,08,17;704955;704955;;44050;704955;704955;;3;88;456;a reimagining of the life and times of blaze foley the unsung songwriting legend of the texas outlaw music movement;R;USA;English;1200000;Ethan Hawke;"Ethan Hawke, Sybil Rosen, Sybil Rosen (based on the memoir ""Living in the Woods in a Tree: Remembering Blaze Foley"" by)";Ben Dickey, Alia Shawkat, Charlie Sexton, Josh Hamilton;Sundance Selects;https://www.rottentomatoes.com/m/blaze_2018;66;2039;75;29;;88;;;;
tt8235296;rl369526273;2018;The Trump Prophecy;;Fathom Events;drama;120;2018,10,2;2018,10,2;671198;671198;;;671198;671198;;;608;91;a fireman and public servant mark taylor hears a special message from god about change in our nation when mary colbert a networker and connector of christian ministries hears marks message she feels called to start a national prayer movement which grows to thousands of people across our nation praying together for the leadership of america and a return to the godly principles we were founded upon the trump prophecy tells the story of mark taylor and mary colbert through the election of 2016 followed by a reflective time hearing from leaders in various sectors of faith business finance military and world affairs who respond with their perspective on what it takes to make america great again;;USA;English;;Stephan Schultze;Mary Colbert (book), Rick Eldridge, Jimmy Hager, Mark Taylor (book);Chris Nelson, Paulette Todd, Karen Boles, Don Brooks;N/A;https://www.rottentomatoes.com/m/the_trump_prophecy;30;1669;;;;;;;;
tt6433880;rl2969863681;2018;Anna and the Apocalypse;;Orion Pictures;comedy,fantasy,horror,musical;93;2018,11,30;2018,11,30;670430;545597;124833;52588;670430;545597;124833;5;138;352;a zombie apocalypse threatens the sleepy town of little haven  at christmas  forcing anna and her friends to fight slash and sing their way to survival facing the undead in a desperate race to reach their loved ones but they soon discover that no one is safe in this new world and with civilization falling apart around them the only people they can truly rely on are each other;R;UK;English;;John McPhail;Alan McDonald, Ryan McHenry;Ella Hunt, Malcolm Cumming, Sarah Swire, Christopher Leveaux;Orion Pictures;https://www.rottentomatoes.com/m/anna_and_the_apocalypse;60;5877;63;27;78;118;66;903;;
tt0142242;rl3523642881;2018;Dragon Ball Z: Broly - The Legendary Super Saiyan;;Fathom Events;action,animation,scifi;72;2018,09,15;2018,09,15;658982;658982;;357322;658982;658982;;681;681;108;vegeta is lured to the planet new vegeta by a group of saiyan survivors in hopes that he will be the king of their new planet but when he finds that they have ulterior motives of universal domination he and the z warriors must fight broly the legendary super saiyan;TV-PG;Japan;Japanese;;Shigeyasu Yamauchi;"Akira Toriyama (original manga ""Dragon Ball""), Takao Koyama (screenplay)";Bin Shimada, Masako Nozawa, Ryô Horikawa, Iemasa Kayumi;N/A;http://www.rottentomatoes.com/m/doragon-boru-z-8-moetsukiro-nessen-retsusencho-gekisen-broly-the-legendary-super-saiyan/;75;8850;;;;;;;;
